ft_process_id,ft_process_step,ft_topic_id,ft_topic
238171,Behandling,92358,"Folketinget noterer sig, at en stor del af befolkningen benytter sig af alternative behandlingsformer. 
Folketinget er derfor enig i, at der er behov for objektiv viden, således at patienter kan finde information om evidens for effekt og bivirkninger og sundhedspersoner bedre kan rådgive i forhold til anden igangværende behandling.

Folketinget noterer sig, at der allerede findes årtiers international forskning på området, og at konklusionerne opsummeres af blandt andre Cochrane-samarbejdet og det norske NAFKAM.
Folketinget ser ikke behov for særskilte bevillinger til forskning i alternativ behandling, men mener, at disse forskningsprojekter må ansøge om midler på lige fod med alle andre.

Folketinget bemærker, at der ikke anvises finansiering til hverken opstart eller drift af et dansk videncenter om alternativ behandling, og at det derfor vil ske på bekostning af andre tilbud i sundhedsvæsenet. 
Folketinget er ikke enig i denne prioritering.

Folketinget kan derfor ikke støtte ønsket."
238173,Behandling,92359,"Folketinget noterer sig, at en stor del af befolkningen benytter sig af alternative behandlingsformer.
Folketinget er derfor enig i, at der er behov for objektiv viden, således at patienter kan finde information om evidens for effekt og bivirkninger og sundhedspersoner bedre kan rådgive i forhold til anden igangværende behandling.

Et væsentligt element heri vil være et reelt uafhængigt videncenter for alternativ behandling, der også kan understøtte forskning og understøtte evidens i forhold til alternativ behandling.
Det skal ses i sammenhæng med en styrkelse af RAB-ordningen, hvor der stilles entydige uddannelseskrav, og krav om kontrol og erstatningsadgang og tydeligere mærkning og oplysning om ordningen.
Det vil skabe større sikkerhed for borgerne, så de ved, hvilke krav om uddannelse, evidens, kontrol og erstatningsmulighed der ligger bag en alternativ behandlingsform.

Det er helt afgørende, at der findes finansiering til en sådan revision og til oprettelse af et videns- og forskningscenter for alternativ behandling."
238181,Behandling,92399,"Folketinget tager statsministerens redegørelse om rigsfællesskabet 2022 til efterretning.

Folketinget konstaterer, at Danmark, Færøerne og Grønland deler grundlæggende værdier om demokrati, fred og frihed og står sammen i fordømmelsen af Ruslands invasion af Ukraine.

Folketinget konstaterer, at regeringens løbende samarbejde med Færøernes landsstyre og Naalakkersuisut om udenrigs-, sikkerheds- og forsvarspolitikken er styrket og opfordrer til, at samarbejdet fortsat udvikles, herunder i det nye Udenrigs-, Sikkerheds- og Forsvarspolitisk Kontaktudvalg på regeringsniveau.

Folketinget opfordrer regeringen til fortsat at følge Færøernes og Grønlands økonomi og til at samarbejde på såvel overtagne som ikke overtagne områder, herunder om klimaindsatser, erhvervsudvikling samt indsatser for børn og unge. 

Folketinget opfordrer regeringen til løbende at medvirke til at fjerne grænsehindringer i rigsfællesskabet samt at styrke vidensopbygningen om Grønland, Færøerne og rigsfællesskabet, herunder med deltagelse af Færøerne og Grønland.

Regeringen opfordres i den forbindelse også til at arbejde for at forebygge diskrimination af udsatte grønlændere i Danmark."
231316,Eventuelt: 3. behandling,90216,Forslag til lov om ændring af lov om midlertidige foranstaltninger på børne- og undervisningsområdet og folkehøjskoleområdet og for den frie folkeoplysende virksomhed til forebyggelse og afhjælpning i forbindelse med covid-19. (Forlængelse af lovens gyldighed).
231665,2. behandling,90332,"Forslag til lov om arbejdsgiveres adgang til at pålægge lønmodtagere forevisning af coronapas, test for covid-19 m.v."
228971,"3. behandling, 2. del,",89569,Forslag til finanslov for finansåret 2022.
228999,3. behandling,89571,"Forslag til lov om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2025."
232836,Behandling,90817,"Klimakrisen kræver gennemgribende handling. Det haster med at iværksætte tiltag for at nå Danmarks klimamål og indfri Parisaftalen.
Derfor pålægges regeringen at fremlægge et forslag til en ambitiøs CO2-e-afgift, som sammen med de allerede vedtagne afgiftsændringer skal være hovedmotor til klimaneutralitet samt indfrielse af 70-procentsmålsætningen og bringe os tæt på at realisere 2025-delmålet.
Samtidig pålægges regeringen at fremlægge en plan for udbygning af vedvarende energi, som sikrer, at Danmark i 2030 er nettoeksportør af grøn energi, samt en plan for, hvordan vi når en ambitiøs indfrielse af delmålet om 50-54 pct. reduktion i 2025.
Endelig pålægges regeringen at tage yderligere initiativer til elektrificering af industrien og den tunge transport i tråd med Klimarådets anbefalinger."
234908,Eventuelt: 2. (sidste) behandling,91333,Forslag til folketingsbeslutning om indsættelse af danske militære bidrag til NATO's kollektive forsvar.
235850,Eventuelt: 2. behandling,91553,"Forslag til lov om midlertidig opholdstilladelse til personer, der er fordrevet fra Ukraine."
237551,Eventuelt: 3. behandling,92088,Forslag til lov om Danmarks deltagelse i det europæiske samarbejde om sikkerhed og forsvar ved at afskaffe EU-forsvarsforbeholdet.
237564,Eventuelt: 3. behandling,92089,Forslag til lov om afholdelse af folkeafstemning om forslag til lov om Danmarks deltagelse i det europæiske samarbejde om sikkerhed og forsvar ved at afskaffe EU-forsvarsforbeholdet.
233247,3. behandling,90971,Forslag til lov om ændring af lov om godskørsel. (Hævelse af vægtgrænsen fra 2.000 kg til 2.500 kg for tilladelsesordningen for national godskørsel i varebiler).
236278,2. behandling,91704,"Forslag til lov om ændring af lov om godskørsel, lov om buskørsel og lov om arbejdstid for mobile lønmodtagere inden for vejtransportsektoren. (Kontrol af arbejdstid for mobile lønmodtagere inden for vejtransportsektoren)."
233396,2. behandling,91002,"Forslag til lov om ændring af straffeloven, retsplejeloven og udlændingeloven. (Styrket indsats mod menneskeudnyttelse)."
237029,Eventuelt: 2. behandling,91985,"Forslag til lov om ændring af lov om midlertidig opholdstilladelse til personer, der er fordrevet fra Ukraine, lov om individuel boligstøtte, lov om børnetilskud og forskudsvis udbetaling af børnebidrag og integrationsloven. (Kommunal indkvartering og forplejning og tilpasning af regler på integrationsområdet, børne- og undervisningsområdet, social- og ældreområdet, indenrigs- og boligområdet og sundhedsområdet som følge af modtagelse af personer, der er fordrevet fra Ukraine)."
239282,2. behandling,92928,Forslag til lov om ændring af lov om ændring af SU-loven. (Fremrykning af forhøjelse af SU-fribeløb).
239271,Eventuelt: 3. behandling,92927,Forslag til lov om ændring af lov om afgift af elektricitet og ligningsloven. (Nedsættelse af den almindelige elafgift i fjerde kvartal 2022 og i 2023 og forhøjelse af det maksimale beskæftigelsesfradrag for indkomstårene 2022 og 2023).
239284,Eventuelt: 3. behandling,92928,Forslag til lov om ændring af lov om ændring af SU-loven. (Fremrykning af forhøjelse af SU-fribeløb).
239297,Eventuelt: 3. behandling,92929,"Forslag til lov om en ekstra økonomisk støtte til modtagere af ældrechecken, engangsbeløb til overførselsmodtagere, der har trukket sig tilbage fra arbejdsmarkedet, og engangsbeløb til uddannelsessøgende, der modtager stipendium som tillæg på grund af en funktionsnedsættelse eller som enlige forsørgere.

"
239621,Eventuelt: 3. behandling,93092,Forslag til lov om ændring af lov om leje og lov om boligforhold. (Loft over huslejestigninger som følge af udviklingen i nettoprisindekset).
239803,Eventuelt: 2. behandling,93181,"Forslag til lov om ændring af lov om afgift af elektricitet, lov om en børne- og ungeydelse, pensionsbeskatningsloven og selskabsskatteloven. (Nedsættelse af den almindelige elafgift i første halvår 2023, forhøjelse af børne- og ungeydelsen i 2023, fremrykning af forhøjelse af aldersopsparingens lave loft, udvidelse af perioden for aldersopsparingens høje loft og indførelse af skattepligt på udbytter til udenlandske stater og deres institutioner)."
239747,Eventuelt: 3. behandling,93164,"Forslag til lov om ændring af lov om fremme af besparelser i energiforbruget og ligningsloven og om ophævelse af lov om statstilskud til dækning af udgifter til kuldioxidafgift i visse virksomheder med et stort energiforbrug. (Udvidelse af formålet med lov om fremme af besparelser i energiforbruget til at omfatte fremme af drivhusgasreduktion, udvidelse af ministerens mulighed for at fremme aktiviteter inden for lovens formål m.v.)"
239818,Eventuelt: 3. behandling,93182,Forslag til lov om en indefrysningsordning for høje energiregninger.
239792,Eventuelt: 3. behandling,93180,Forslag til lov om likviditetslån m.v. i forbindelse med indefrysningsordning for høje energiregninger og til energiintensive virksomheder m.v.
239805,Eventuelt: 3. behandling,93181,"Forslag til lov om ændring af lov om afgift af elektricitet, lov om en børne- og ungeydelse, pensionsbeskatningsloven og selskabsskatteloven. (Nedsættelse af den almindelige elafgift i første halvår 2023, forhøjelse af børne- og ungeydelsen i 2023, fremrykning af forhøjelse af aldersopsparingens lave loft, udvidelse af perioden for aldersopsparingens høje loft og indførelse af skattepligt på udbytter til udenlandske stater og deres institutioner)."
240723,Behandling,93355,"Folketinget konstaterer, at det går godt for dansk økonomi, og at der er styr på de offentlige finanser. Men verden står et farligt sted, der kalder på sammenhold. Der skal derfor i kommende folketingssamling føres en samlende, ansvarlig og socialt retfærdig politik, som målrettet holder hånden under dem, der rammes hårdt af stigende priser, men ikke forværrer inflationen. 

Folketinget ønsker at intensivere den nødvendige grønne omstilling, hvilket er påtrængende af hensyn til klimaet og behovet for at blive uafhængig af russisk energi. Folketinget ønsker som minimum, at den sidste del af Danmarks klimamål bliver indfriet, samt at vores natur og biodiversitet styrkes. 

Folketinget er enig om at mindske den økonomiske ulighed, styrke rekrutteringen til den offentlige og private sektor, samt bekæmpe børnefattigdom og børns og unges mistrivsel. 

Partierne bestræber sig på at fortsætte det konstruktive og brede samarbejde efter valget. "
240777,Eventuelt: Eneste behandling,93452,Betænkning og indstilling om folketingsvalget den 1. november 2022.
240797,Eneste behandling,93483,"Betænkning og indstilling fra Udvalget for Forretningsordenen om Folketingets samtykke i henhold til grundlovens § 57. (Vedrørende Morten Messerschmidt).
"
240842,2. (sidste) behandling,93493,Forslag til folketingsbeslutning om ændring af forretningsorden for Folketinget og om ophævelse af folketingsbeslutning om nedsættelse af et udvalg vedrørende grønlandske forhold og folketingsbeslutning om nedsættelse af et udvalg vedrørende færøske forhold. (Opfølgning på visse af EU-reformgruppens anbefalinger og ændring af Færøudvalgets og Grønlandsudvalgets retsgrundlag).
240789,Eventuelt: 3. behandling,93464,Forslag til lov om ændring af lov om et midlertidigt børnetilskud til visse forsørgere. (Forlængelse af det midlertidige børnetilskud for 2023).
241082,Eventuelt: 3. behandling,93629,Forslag til midlertidig bevillingslov for finansåret 2023.
241069,Eventuelt: 3. behandling,93628,"Forslag til lov om ændring af ejendomsvurderingsloven, lov om kommunal ejendomsskat og ejendomsværdiskatteloven. (Forlængelse af virkningen af ejendomsvurderingen for 2020 af ejerboliger m.v.)."
241248,Eventuelt: 3. behandling,93688,Forslag til lov om ændring af afskrivningsloven. (Nedsættelse af afskrivningssatsen for bygninger m.v.).
241252,Eventuelt: 3. behandling,93689,Forslag til lov om ændring af investorfradragsloven. (Fastholdelse af loft over investorfradraget).
241134,Eventuelt: 3. behandling,93634,Forslag til lov om ændring af lov om arbejdsmarkedsuddannelser m.v. og forskellige andre love. (Udskydelse af solnedgangsklausuler og ophævelse af kadence for samlede udbudsrunder).
241173,Eventuelt: 3. behandling,93637,Forslag til lov om ændring af lov om Nordsøenheden og Nordsøfonden. (Deltagelse i CO2-lagringsaktiviteter).
241121,Eventuelt: 3. behandling,93632,Forslag til lov om ændring af lov om fremme af effektiv energianvendelse og drivhusgasreduktion. (Udmøntning af CCUS-puljer og mulighed for kommuners påtagelse af økonomiske forpligtelser).
241147,Eventuelt: 3. behandling,93635,"Forslag til lov om ændring af lov om gasforsyning, lov om Energinet og lov om elforsyning. (Regulering af brint, omorganisering af Energinet, CO2-lagring m.v.)."
241186,Eventuelt: 3. behandling,93638,Forslag til lov om ændring af lov om radio- og fjernsynsvirksomhed m.v. (Ændring af beskikkelsesperioden for DR's bestyrelse).
241160,Eventuelt: 3. behandling,93636,Forslag til lov om administration af den fælles landbrugspolitik m.v.
241108,Eventuelt: 3. behandling,93631,Forslag til lov om ændring af lov om forsøg med et socialt frikort. (Forlængelse af forsøg med et socialt frikort og indførelse af kontrol med sociale frikort).
241231,Eventuelt: 2. (sidste) behandling,93670,Forslag til folketingsbeslutning om ændring af forretningsorden for Folketinget. (Opdeling af Indenrigs- og Boligudvalget og oprettelse af Udvalget for Digitalisering og It og Ældreudvalget).
241839,Eventuelt: 3. behandling,93987,Forslag til lov om ændring af lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v. og lov om private institutioner for gymnasiale uddannelser. (Afstandszoner i skoleåret 2023/24 og afskaffelse af tilskudsloft for elever på private gymnasier).
241019,2. (sidste) behandling,93578,"Forslag til folketingsbeslutning om iværksættelse af en uvildig advokatvurdering af, om der er juridisk grundlag for, at en eller flere af de i Minkkommissionens beretning involverede ministre tiltales ved Rigsretten."
242584,Eneste behandling,94191,"Betænkning og indstilling vedrørende valg af Folketingets Ombudsmand.
"
241837,2. behandling,93987,Forslag til lov om ændring af lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v. og lov om private institutioner for gymnasiale uddannelser. (Afstandszoner i skoleåret 2023/24 og afskaffelse af tilskudsloft for elever på private gymnasier).
241580,3. behandling,93890,Forslag til lov om Fonden for Plantebaserede Fødevarer.
241863,2. behandling,93989,Forslag til lov om konsekvenser ved afskaffelsen af store bededag som helligdag.
241865,3. behandling,93989,Forslag til lov om konsekvenser ved afskaffelsen af store bededag som helligdag.
242329,2. (sidste) behandling,94168,Forslag til folketingsbeslutning om at bevare store bededag og give politikerne 10 pct. mindre i løn (borgerforslag).
241891,3. behandling,93991,Forslag til lov om ændring af selskabsloven og forskellige andre love. (Implementering af mobilitetsdirektivet m.v.).
241878,3. behandling,93990,Forslag til lov for Grønland om gennemførelse af restriktive foranstaltninger over for Rusland og Belarus.
241735,3. behandling,93979,Forslag til lov om ændring af lov om varmeforsyning. (Overførsel af CO2-kvoter til statsstøttede CO2-fangstenheder og undtagelse af opvarmet vand fra geotermiske anlæg fra prisregulering).
241852,3. behandling,93988,"Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats, lov om sygedagpenge og forskellige andre love. (Mere målrettede tilbud, udvidet mulighed for samtaler over video eller telefon, forenkling af opfølgning ved skærpet tilsyn m.v.)."
241748,3. behandling,93980,Forslag til lov om dansk normaltid.
242140,2. behandling,94089,Forslag til lov om indfødsrets meddelelse.
241813,3. behandling,93985,"Forslag til lov om ændring af lov om ændring af lov om folkeskolen, lov om friskoler og private grundskoler m.v., lov om social service og lov om en børne- og ungeydelse. (Udskydelse af revisionsbestemmelse)."
241826,3. behandling,93986,Forslag til lov om ændring af lov om erhvervsuddannelser. (Permanentgørelse af Team Danmark-ordning).
242508,3. behandling,94182,"Forslag til lov om ændring af lov om Arbejdsgivernes Uddannelsesbidrag og lov om erhvervsuddannelser. (Indførelse af refusion af arbejdsgiveres udgifter til pensionsbidrag, justering af fleksibelt uddannelsesbidrag og aktivitetsafhængigt VEU-bidrag for 2023 m.v.)."
241722,3. behandling,93978,"Forslag til lov om ændring af lov om fremme af vedvarende energi. (Investeringsstøtte til forsøgsvindmøller, udbud af støtte til anvendelse af kemiske brændstoffer eller produkter fra elektricitet (power-to-x), anvendelsesområdet for VE-ordningerne, tilsyn med elproducerende anlæg på havet og adgang til negativt pristillæg)."
241975,3. behandling,94029,Forslag til lov om tillægsbevilling for finansåret 2022.
242142,3. behandling,94089,Forslag til lov om indfødsrets meddelelse.
242443,3. behandling,94177,"Forslag til lov om ændring af udlændingeloven. (Indberetning i Schengeninformationssystemet (SIS) af tredjelandsstatsborgere, som er genstand for en afgørelse om tilbagesendelse, og bemyndigelse til udlændinge- og integrationsministeren til at fastsætte regler om udlændingemyndighedernes kompetence til at foretage indberetninger og forestå konsultationer i medfør af SIS-forordningen og SIS-tilbagesendelsesforordningen)."
242469,3. behandling,94179,Forslag til lov om ændring af udlændingeloven. (Styrket international rekruttering).
242482,3. behandling,94180,Forslag til lov om etablering af statsgaranti på lån til udskiftning af olie- eller gasfyr med en anden opvarmningskilde i landdistriktsområder uden for fjernvarmenettet.
244503,3. behandling,94736,"Forslag til lov om ændring af lov om afgift af naturgas og bygas m.v., lov om afgift af stenkul, brunkul og koks m.v., lov om energiafgift af mineralolieprodukter m.v. og forskellige andre love. (Forhøjelse af energiafgiften på fossile brændsler for erhverv efter »Aftale om Grøn skattereform« af 8. december 2020 m.v.)."
244507,3. behandling,94737,Forslag til lov om ændring af lov om afgift af bekæmpelsesmidler. (Omlægning af pesticidafgiften efter »Politisk aftale om sprøjtemiddelstrategi 2022-2026«).
241774,3. behandling,93982,"Forslag til lov om ændring af lov om inddrivelse af gæld til det offentlige, kildeskatteloven, skatteindberetningsloven, lov om fuldbyrdelse af straf m.v. og lov om Den Internationale Straffedomstol og om ophævelse af lov om Det Fælles Lønindeholdelsesregister. (Styrkelse af inddrivelsen med henblik på at nedbringe danskernes gæld til det offentlige)."
241787,3. behandling,93983,Forslag til lov om gennemførelse af dobbeltbeskatningsoverenskomst og tilhørende protokol mellem Kongeriget Danmark og Den Franske Republik.
242129,3. behandling,94088,"Forslag til lov om ændring af lov om ligebehandling af mænd og kvinder med hensyn til beskæftigelse m.v., lov om arbejdsmiljø og lov om erhvervsuddannelser. (Udmøntning af »Trepartsaftale om initiativer til at modgå seksuel chikane på arbejdspladser« og forlængelse af hjemmel til smileyordningen)."
241308,2. (sidste) behandling,93714,"Forslag til folketingsbeslutning om 26 ugers udvidet barsel til tvillinge- og flerlingefamilier (borgerforslag).

"
242340,2. (sidste) behandling,94169,Forslag til folketingsbeslutning om Danmarks deltagelse i Det Europæiske Forsvarsagentur og Det Permanente Strukturerede Samarbejde på forsvarsområdet.
241759,2. behandling,93981,"Forslag til lov om ændring af lov om menighedsråd og lov om folkekirkens økonomi og om ophævelse af lov om forsøg i folkekirken. (Udvidelse og forenkling af samarbejdsmuligheder, øget transparens og fleksibilitet i den lokale økonomistyring m.v. og ophævelse af lov om forsøg i folkekirken)."
242365,3. behandling,94171,"Forslag til lov om ændring af militær retsplejelov. (Styrkelse af mulighederne for at pågribe militært personel, der er narkopåvirket i tjenesten)."
243100,Eventuelt: 3. behandling,94399,"Forslag til lov om ændring af tinglysningsafgiftsloven og ejendomsvurderingsloven. (Indførelse af godtgørelse af tinglysningsafgift for pant tinglyst til sikkerhed for lån til udskiftning af olie- eller gasfyr med en anden opvarmningskilde, fremrykket kategorisering af visse ejendomme m.v.)."
243748,Eventuelt: 3. behandling,94569,Forslag til lov om ændring af sundhedsloven og lov om social service. (Bemyndigelse til at indføre lavere medicintilskudsgrænser i 2023 m.v.).
241338,2. (sidste) behandling,93746,"Forslag til folketingsbeslutning om, at sundhedsvæsenet også skal indebære tandbehandling (borgerforslag)."
241761,3. behandling,93981,"Forslag til lov om ændring af lov om menighedsråd og lov om folkekirkens økonomi og om ophævelse af lov om forsøg i folkekirken. (Udvidelse og forenkling af samarbejdsmuligheder, øget transparens og fleksibilitet i den lokale økonomistyring m.v. og ophævelse af lov om forsøg i folkekirken)."
242495,3. behandling,94181,Forslag til lov om ændring af lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v. (Etablering af mulighed for organisatorisk adskillelse af Europaskolen fra Sankt Annæ Gymnasium og mulighed for fastlæggelse af kapacitetsloft på Europaskolen m.v.).
242415,2. behandling,94175,"Forslag til lov om ændring af lov om planlægning, lov om Planklagenævnet og lov om Miljø- og Fødevareklagenævnet. (Fremme af vedvarende energi i den fysiske planlægning og effektivisering af sagsbehandling i Planklagenævnet og Miljø- og Fødevareklagenævnet)."
242428,2. behandling,94176,Forslag til lov om ændring af lov om Det Centrale Personregister. (Kommunernes kontrol med bopælsregistreringen i CPR).
242391,3. behandling,94173,Forslag til lov om ændring af lov om udlejning af fast ejendom til ferie- og fritidsformål m.v. og campering m.v. (Forsøgsordning for udvidet vintercampering).
245239,3. behandling,94912,"Forslag til lov om ændring af lov om planlægning, lov om Planklagenævnet og lov om Miljø- og Fødevareklagenævnet. (Fremme af vedvarende energi i den fysiske planlægning og effektivisering af sagsbehandling i Planklagenævnet og Miljø- og Fødevareklagenævnet)."
245243,3. behandling,94913,Forslag til lov om ændring af lov om planlægning. (Opstilling af vindmøller og solceller i herregårds- og godslandskaber).
242430,3. behandling,94176,Forslag til lov om ændring af lov om Det Centrale Personregister. (Kommunernes kontrol med bopælsregistreringen i CPR).
242404,3. behandling,94174,"Forslag til lov om ændring af lov om Det Centrale Personregister, lov om folketingsvalg i Grønland og lov om valg til Folketinget. (Bopælsregistrering i Danmark og Grønland af personer, der af Grønlands Selvstyre eller den danske stat er beordret til tjeneste uden for riget, optagelse på folketingsvalglisterne i Danmark og Grønland m.v.)."
242456,3. behandling,94178,"Forslag til lov om ændring af lov om finansiel virksomhed, straffeloven og forskellige andre love. (Gennemførelse af Ansvarsudvalgets forslag om skærpet ansvarsvurdering for ledelsesmedlemmer m.v. i finansielle virksomheder og ændring af reglerne om egnethed og hæderlighed)."
242521,3. behandling,94183,Forslag til lov om Kreditforeningen af kommuner og regioner i Danmark.
241356,2. (sidste) behandling,93753,"Forslag til folketingsbeslutning om, at dansk politi skal kunne bruge genetisk slægtsforskning i efterforskning af drab og grov personfarlig kriminalitet (borgerforslag)."
242892,2. behandling,94324,Forslag til lov om administration af den fælles landbrugspolitik m.v. 
242350,2. behandling,94170,"Forslag til lov om ændring af lov om elforsyning og lov om afgift af elektricitet. (Implementering af forskellige aftaler om grøn omstilling, herunder dele af power-to-x-aftalen af 15. marts 2022)."
243761,3. behandling,94570,Forslag til lov om ændring af sundhedsloven. (Udvidelse af fristen for retten til udvidet frit sygehusvalg i forbindelse med somatisk behandling).
242560,3. behandling,94186,"Forslag til lov om ændring af lov om husdyrbrug og anvendelse af gødning m.v. (Reduktion af drivhusgasudledninger fra erhvervsmæssige dyrehold).

"
242894,3. behandling,94324,Forslag til lov om administration af den fælles landbrugspolitik m.v. 
241904,3. behandling,93992,Forslag til lov om adgang til anlæggelse af gruppesøgsmål til beskyttelse af forbrugernes kollektive interesser.
242352,3. behandling,94170,"Forslag til lov om ændring af lov om elforsyning og lov om afgift af elektricitet. (Implementering af forskellige aftaler om grøn omstilling, herunder dele af power-to-x-aftalen af 15. marts 2022)."
242881,3. behandling,94323,"Forslag til lov om ændring af kriminallov for Grønland, retsplejelov for Grønland og forskellige andre love. (Samtykkebaseret voldtægtsbestemmelse, digital kommunikation i kriminalretsplejen, tilståelsessager, udeblivelsesdomme, pligtig afgangsalder for dommere og kredsdommere m.v. og ændringer som følge af modernisering af arve- og skiftelovgivningen i Grønland). "
244364,3. behandling,94709,Forslag til lov om et loft over indtægter fra elproduktion.
243683,3. behandling,94564,Forslag til lov om ændring af lov om Arbejdsmarkedets Fond for Udstationerede og barselsloven. (Udmøntning af Dansk Arbejdsgiverforening og Fagbevægelsens Hovedorganisations aftale om principper for justering af Arbejdsmarkedets Fond for Udstationerede m.v.).
244403,3. behandling,94712,"Forslag til lov om en ekstra økonomisk støtte til modtagere af ældrecheck og engangsbeløb til uddannelsessøgende, der modtager stipendium som tillæg på grund af en funktionsnedsættelse eller som enlige forsørgere."
245707,Behandling,95058,"Folketinget finder, at det er afgørende, at der er en effektiv politiindsats ved Danmarks grænser, herunder ikke mindst i forhold til at bekæmpe organiseret grænseoverskridende kriminalitet. 

Samtidig er det væsentligt, at indsatsen tilrettelægges på en måde, der ikke skaber unødig gene for den enkelte borger. 

Folketinget konstaterer i den forbindelse, af regeringen – med omlægningen af grænsekontrollen mod Tyskland og afskaffelsen af grænsekontrollen mod Sverige – tager et første skridt i retning mod en mere fleksibel politiindsats. 

Folketinget konstaterer i den forbindelse, at regeringen og myndighederne følger migrationssituationen i Europa tæt, og at regeringen er klar til at øge grænsekontrollen på ny med meget kort varsel, hvis det skulle blive nødvendigt, ligesom en hel eller delvis lukning af grænsen i tilfælde af alvorlig kriminalitet eller anden større hændelse fortsat kan ske inden for et par timer. "
243709,3. behandling,94566,Forslag til lov om ændring af lov om social service. (Hurtigere og mere fleksibel hjælp og støtte til borgere med en hastigt fremadskridende sygdom).
240979,2. (sidste) behandling,93553,Forslag til folketingsbeslutning om mulighed for at stille folketingsspørgsmål til ministre vedrørende forhold under deres tidligere ministerembeder. 
243694,2. behandling,94565,"Forslag til lov om ændring af lov om social service, lov om  almene boliger m.v., lov om leje af almene boliger og forskellige andre love. (Omlægning af indsatsen mod hjemløshed, udvidelse af ordning om udslusningsboliger og indretning af bofællesskaber m.v.)."
245798,Behandling,95119,"Folketinget konstaterer, at der fortsat er behov for at føre en stram, ansvarlig og konsekvent udlændingepolitik, hvor der er styr på antallet af flygtninge og indvandrere, som kommer til Danmark. 

Folketinget finder det afgørende, at vi ikke svækker sammenhængskraften i Danmark. 

Folketinget bifalder, at regeringen ønsker, at samfundet skal stille krav til indvandrere og flygtninge, og at flere skal bidrage til fællesskabet og være selvforsørgende. 

Folketinget noterer sig, at regeringsgrundlaget understreger, at alle skal respektere vores grundlæggende værdier om frihed, demokrati og ligestilling mellem kønnene, at der skal være lighed for loven, og at den danske lov altid skal stå over religiøse love.

Folketinget deler ønsket om et større og vedholdende fokus på, hvordan vi som samfund gør op med negativ social kontrol, så piger og kvinder med indvandrerbaggrund nyder samme rettigheder og frihed som danske kvinder og mænd, og vigtigheden af at bekæmpe parallelsamfund – også før de opstår."
245764,3. behandling,95094,"Forslag til lov om ændring af lov om forbrugslånsvirksomheder og lov om kreditaftaler. (Indgreb over for kreditter, der ydes rentefrit og uden andre omkostninger)."
245768,3. behandling,95095,"Forslag til lov om ændring af lov om en garantifond for skadesforsikringsselskaber, hvidvaskloven, lov om finansiel virksomhed og forskellige andre love. (Udvidelse af dækningsområde for Garantifonden for skadesforsikringsselskaber til at omfatte livsforsikringsselskaber, der udøver arbejdsulykkesforsikringsvirksomhed i Danmark, og til at omfatte motoransvarsforsikringer m.v.)."
243696,3. behandling,94565,"Forslag til lov om ændring af lov om social service, lov om  almene boliger m.v., lov om leje af almene boliger og forskellige andre love. (Omlægning af indsatsen mod hjemløshed, udvidelse af ordning om udslusningsboliger og indretning af bofællesskaber m.v.)."
244470,2. (sidste) behandling,94717,Forslag til folketingsbeslutning om Hans Kongelige Højhed Prins Joachims modtagelse af årpenge uden for riget.
242202,2. (sidste) behandling,94122,Forslag til folketingsbeslutning om at gøre forbuddet mod minkavl permanent.
242153,2. (sidste) behandling,94090,Forslag til folketingsbeslutning om indtægtsregulering af bøder.
244985,2. behandling,94828,Forslag til lov om ændring af lov om valg til Folketinget. (Ændring af reglerne om efteruddannelse m.v. for folketingsmedlemmer).
242378,3. behandling,94172,"Forslag til lov om ændring af universitetsloven, lov om erhvervsakademiuddannelser og professionsbacheloruddannelser og forskellige andre love. (Regulering af beløb, som studerende kan modtage som en erkendtlighed under ulønnede projektorienterede forløb og ulønnet praktik m.v., harmonisering af regler om strategiske rammekontrakter og ingen prækvalifikation ved overdragelse af uddannelser inden for samme geografiske område)."
243655,3. behandling,94561,"Forslag til lov om ændring af lov om et indkomstregister, opkrævningsloven og skatteindberetningsloven. (Sanktionstiltag omfattet af tredje etape af reform af skattekontrollen)."
243113,3. behandling,94400,Forslag til lov om ændring af færdselsloven. (Undtagelse til hegningspligt i områder med udsatte dyr m.v.).
244987,3. behandling,94828,Forslag til lov om ændring af lov om valg til Folketinget. (Ændring af reglerne om efteruddannelse m.v. for folketingsmedlemmer).
245980,3. behandling,95171,"Forslag til lov om ændring af udlændingeloven, hjemrejseloven og straffeloven og ophævelse af lov om videreførelse af visse rettigheder i forbindelse med Det Forenede Kongeriges udtræden af Den Europæiske Union uden en aftale. (Ændring af visse regler om hjælp til hjemrejse, adgang til hjemrejsestøtte og administrativ frihedsberøvelse, gennemførelse af rådsafgørelse om Kroatiens fulde optagelse i Schengensamarbejdet og ophævelse af lov om videreførelse af visse rettigheder i forbindelse med Det Forenede Kongeriges udtræden af Den Europæiske Union uden en aftale)."
245988,3. behandling,95173,Forslag til lov om ændring af lov om dansk indfødsret. (Implementering af bestemmelse i statsborgerretskonventionen).
